,I0,I1,I2,O0,O1,O2,O3,O4,O5,O6
119,-7.386559719029421,11.358183016768276,37.22787876909642,-85.88566398112214,24.29219753971938,50.58526200735384,100.70651492380554,-0.9229225225164945,-0.19410299796744335,-7.896787173216537
120,5.764044919906949,10.650753701256038,20.499479978914856,-92.67594993385359,24.042955370695523,55.47635418171763,76.43525337323061,-2.449742803582543,-3.6606281556794746,-0.07532135963797915
121,2.5216705306636267,17.481238475589393,37.55514156002114,-83.16529251611897,24.745998514575156,39.30838318780662,104.1493802456448,-3.3082151031065874,0.028422737311706636,-10.531589139838786
122,5.950907799445119,10.736089158501446,21.892714210353642,-94.01935093207311,23.75792045679853,60.46722216205077,76.73189071249715,-3.626607931001014,-15.663724895058602,2.825323263034537
123,-7.272605460407428,18.19048291296753,21.576472722478627,-81.22243261136984,25.027445503722696,37.04064373858044,86.41657739895719,-0.29789735637287373,-0.04520721420599416,-6.552276420121238
124,2.5981640542393123,12.093435143190607,37.19589338797897,-88.58846301681373,24.377485530768602,46.48025576362888,102.36647030613,-1.8162783629205377,-0.7146314886873715,-7.603827768097222
125,6.047222634649363,10.773674492289317,20.57067662611881,-94.87096163093823,23.949308817873053,58.14283566400979,74.94520646641973,-3.927048821747954,-16.583990490902615,4.048530266572967
126,-12.147156033010697,12.029649155137779,20.89468648492644,-78.88554010322363,24.481160147158903,41.56905061383986,85.62339247971909,-0.6547534450631849,0.6403157031757201,-7.3898274744102945
127,-11.825172686004986,-24.122970733076794,20.02978482143078,-95.20932150757812,22.979494299509497,77.07280316265484,89.06374633738531,-65.45326270769986,-18.64735039045879,2.788260326769298
128,-12.012165580312995,9.841313023022346,38.53407526458592,-86.1676754192898,24.213312239549815,54.087293841157404,100.6418309270698,-1.4365465538490219,-0.15789441640569535,-7.337639275306833
129,2.3918432982644457,17.55842427355003,37.90169710335729,-82.62973027335723,24.581060720380066,42.41004295193163,102.14277063171008,-1.7412921796661012,0.013672720318212872,-9.587264776155866
130,-12.52521753558834,10.756186184247847,21.20831596017431,-85.2629349983992,23.99922036411707,52.95819445677027,81.20854789254179,-0.9689211196830709,-0.17669101209547056,-5.247937918065655
131,6.23259032775899,11.622392678377132,21.979065446062243,-94.97718324426211,24.091540398881712,56.67849842371767,73.52536447953634,0.5427627139169608,-16.811227856491797,4.216405908772028
132,-12.335721036288088,11.588929534939282,20.934315282157065,-80.38817498537617,24.22745246771609,45.370583840203935,81.74250072458527,-0.07279516880834613,0.4685229868403936,-6.192963487617023
133,-7.557117950148205,-17.404982696528926,34.76011458536256,-89.69466168420445,24.115989870967574,55.94914611603203,100.37064651534305,-1.9089912714464576,-0.849979722011255,-5.528834279463285
134,-7.430123801008863,-24.360473126747586,38.565271556199846,-95.09373879760557,23.489315140867497,67.06346589737609,104.61790214925993,-42.36147694116394,-18.107872775951677,4.9558499538741945
135,-7.359288784483032,-11.19540671514065,22.082403525479343,-92.37645311301885,23.998526569781376,57.627936988266654,80.97720074867476,-1.7500335331052455,-2.5183288191516087,-0.5953779499361225
136,-12.063788332639138,10.38938713465055,38.95822870395878,-83.14753670181909,24.477086577344743,46.75781387915026,103.19971588855654,-4.277971030981982,0.1463416522666975,-9.567562078910203
