   791	-33.451924 0.000000 15.448812 0.000000 0.000000 33.000000 -68.539962 23.795905 61.375818 95.964180 -0.705934 0.000000 -6.712317 -0.208717 -0.042034 0.230991 -0.208718 -0.042023 0.230987 0.000001 -0.000011 0.000004 
   792	-33.451924 0.000000 30.444632 0.000000 0.000000 33.000000 -87.478560 22.999999 80.000000 96.123338 62.191273 -0.945909 -13.043917 -0.195006 -0.082882 0.240051 -0.193134 -0.070185 0.238603 -0.001872 -0.012696 0.001448 
   793	-26.075589 0.000000 30.444632 0.000000 0.000000 31.000000 -91.643830 22.999999 80.000000 94.589601 -63.500530 -12.747129 18.767620 -0.196915 -0.089336 0.258278 -0.193389 -0.067976 0.255074 -0.003526 -0.021360 0.003205 
   794	-20.637240 0.000000 30.444632 0.000000 0.000000 31.000000 -95.000000 22.999999 80.000000 94.306345 -50.977563 -10.224709 15.801374 -0.192922 -0.089466 0.275981 -0.189210 -0.065997 0.270793 -0.003712 -0.023469 0.005188 
   795	-13.515678 0.000000 30.444632 0.000000 0.000000 31.000000 -95.000000 22.999999 80.000000 95.812995 -49.374907 -18.559626 4.897812 -0.185191 -0.089483 0.298562 -0.182150 -0.061952 0.285054 -0.003040 -0.027531 0.013508 
   796	-7.180969 0.000000 22.121467 0.000000 0.000000 31.000000 -95.000000 23.226167 74.707673 95.046251 64.729329 -9.637346 4.661009 -0.184521 -0.069400 0.319195 -0.182217 -0.049516 0.305539 -0.002304 -0.019883 0.013655 
   797	-7.180969 0.000000 8.233752 0.000000 0.000000 31.000000 -91.919467 23.780720 61.731132 89.078891 -0.567401 0.000000 -3.698932 -0.196200 -0.028443 0.317950 -0.196201 -0.028435 0.317945 0.000001 -0.000008 0.000005 
   798	-7.180969 0.000000 2.994886 0.000000 0.000000 31.000000 -85.647903 24.134276 53.457923 91.604206 -0.746336 0.000000 -5.976718 -0.198053 -0.012327 0.317730 -0.198054 -0.012324 0.317727 0.000001 -0.000003 0.000002 
   799	-7.180969 0.000000 -1.044554 0.000000 0.000000 31.000000 -81.637660 24.372680 47.879273 93.653851 -1.023861 0.000000 -7.318566 -0.198480 0.000077 0.317678 -0.198480 0.000079 0.317676 0.000000 -0.000002 0.000001 
   800	-7.180969 0.000000 -12.771699 0.000000 0.000000 31.000000 -72.762984 24.968599 33.934760 99.471412 -1.647224 0.000000 -11.199336 -0.194826 0.035877 0.318139 -0.194831 0.035884 0.318132 0.000005 -0.000008 0.000006 
   801	-7.180969 0.000000 -20.361178 0.000000 0.000000 31.000000 -68.683400 25.307487 26.004796 103.212620 -2.012493 -0.000001 -13.365854 -0.188594 0.058481 0.318924 -0.188597 0.058482 0.318922 0.000003 -0.000002 0.000002 
   802	-7.180969 0.000000 -27.359777 0.000000 0.000000 31.000000 -66.088668 25.584439 19.524119 106.000000 -4.063340 -0.000000 -16.092144 -0.180344 0.078245 0.319964 -0.180379 0.078263 0.319952 0.000035 -0.000019 0.000012 
   803	-7.180969 0.000000 -31.122872 0.000000 0.000000 31.000000 -65.476035 25.684814 17.175348 106.000000 -11.406103 0.000000 -20.000000 -0.174881 0.088516 0.320653 -0.174884 0.088517 0.320654 0.000003 -0.000001 -0.000001 
   804	-7.180969 0.000000 -43.846068 0.000000 0.000000 31.000000 -81.305797 69.443217 42.402988 106.000000 -36.814635 0.000000 -20.000000 -0.151769 0.120050 0.323567 -0.161052 0.120705 0.333332 0.009283 -0.000654 -0.009765 
   805	-7.180969 0.000000 -39.033770 0.000000 0.000000 31.000000 -67.219180 36.441854 17.953427 106.000000 -36.814411 0.000000 -20.000000 -0.157383 0.113643 0.322859 -0.164638 0.113817 0.330163 0.007255 -0.000175 -0.007305 
   806	-7.180969 0.000000 -24.774801 0.000000 0.000000 31.000000 -66.205413 25.568416 19.899048 106.000000 -3.124098 0.000000 -15.555446 -0.181047 0.076794 0.319876 -0.181061 0.076803 0.319870 0.000015 -0.000008 0.000006 
   807	-7.180969 0.000000 -11.974988 0.000000 0.000000 31.000000 -72.077958 25.024917 32.616934 99.763091 -1.723758 -0.000002 -12.430990 -0.194003 0.039665 0.318242 -0.194031 0.039708 0.318209 0.000028 -0.000043 0.000033 
   808	-7.180969 0.000000 -7.144775 0.000000 0.000000 31.000000 -75.088116 24.798867 37.906513 97.694069 -1.766466 -0.000005 -10.075529 -0.196698 0.025122 0.317903 -0.196699 0.025124 0.317902 0.000001 -0.000002 0.000001 
   809	-7.180969 0.000000 -0.351680 0.000000 0.000000 31.000000 -80.403119 24.448326 46.109156 94.354429 -1.344204 0.000000 -7.688410 -0.198428 0.004269 0.317684 -0.198429 0.004273 0.317682 0.000001 -0.000004 0.000003 
   810	-7.180969 0.000000 4.425244 0.000000 0.000000 31.000000 -85.087036 24.164813 52.743356 91.228191 -3.353164 0.000000 -7.497215 -0.198172 -0.010468 0.317717 -0.198187 -0.010355 0.317651 0.000015 -0.000113 0.000066 
   811	-7.180969 0.000000 17.903976 0.000000 0.000000 31.000000 -95.000000 23.316970 72.582880 92.658910 47.256510 -11.200270 5.878324 -0.190912 -0.051342 0.318632 -0.189586 -0.043376 0.312649 -0.001326 -0.007966 0.005983 
   812	-10.898567 0.000000 3.823610 0.000000 0.000000 31.000000 -82.621370 24.129265 53.575183 92.163347 -0.233450 -0.000189 -6.168819 -0.203063 -0.014884 0.306187 -0.203064 -0.014880 0.306185 0.000001 -0.000004 0.000002 
   813	-23.656689 0.000000 -4.124066 0.000000 0.000000 31.000000 -61.422080 24.706716 40.062825 99.257542 -1.725054 0.000000 -11.711844 -0.215909 0.010577 0.263685 -0.215913 0.010583 0.263682 0.000003 -0.000006 0.000003 
   814	-34.464199 0.000000 -10.489667 0.000000 0.000000 31.000000 -44.411180 25.114288 31.271156 105.368952 -3.371847 -0.122177 -15.621669 -0.217498 0.030285 0.225275 -0.217576 0.030333 0.225258 0.000078 -0.000047 0.000017 
   815	-27.774241 0.000000 -18.958079 0.000000 0.000000 31.000000 -45.685492 25.362648 24.714017 106.000000 -13.560518 0.000000 -20.000000 -0.211458 0.054447 0.246150 -0.211460 0.054447 0.246150 0.000002 -0.000000 -0.000000 
   816	-18.619367 0.000000 -22.085485 0.000000 0.000000 31.000000 -54.061460 25.512598 21.393710 105.979259 -3.787080 -0.032364 -19.529957 -0.202218 0.065158 0.278428 -0.202268 0.065179 0.278421 0.000050 -0.000021 0.000006 
   817	-10.891986 0.000000 -35.491005 0.000000 0.000000 31.000000 -61.830943 29.543236 18.075834 106.000000 -36.814172 0.000000 -20.000000 -0.174563 0.099937 0.309150 -0.179642 0.099621 0.313302 0.005079 0.000316 -0.004152 
   818	2.035232 0.000000 -46.598918 0.000000 0.000000 31.000000 -76.526600 25.930825 11.425226 106.000000 -36.814631 0.000000 -20.000000 -0.130062 0.126404 0.343007 -0.136923 0.127342 0.352657 0.006861 -0.000937 -0.009650 
   819	-1.803430 0.000000 -34.581649 0.000000 0.000000 31.000000 -71.182995 28.119684 18.386597 106.000000 -36.814630 0.000000 -20.000000 -0.155397 0.102842 0.336937 -0.156276 0.102798 0.337921 0.000880 0.000044 -0.000984 
   820	-9.619106 0.000000 -30.078348 0.000000 0.000000 31.000000 -63.780738 25.623527 18.609453 106.000000 -30.420034 0.000000 -20.000000 -0.176112 0.090315 0.316716 -0.176113 0.090315 0.316716 0.000001 -0.000000 -0.000001 
   821	-18.355057 0.000000 -21.545074 0.000000 0.000000 31.000000 -56.329577 25.525342 20.906980 106.000000 -3.345795 0.000000 -18.874832 -0.198889 0.067676 0.286719 -0.198926 0.067692 0.286712 0.000038 -0.000016 0.000007 
   822	-21.938724 0.000000 -15.051002 0.000000 0.000000 31.000000 -54.440069 25.292012 26.437090 105.002987 -3.166356 -0.000453 -15.378710 -0.208873 0.048828 0.270753 -0.208890 0.048838 0.270747 0.000017 -0.000010 0.000006 
   823	-35.419673 0.000000 -3.659824 0.000000 0.000000 31.000000 -47.379306 24.838445 36.980366 102.977523 -0.805155 0.000000 -14.724512 -0.219167 0.014038 0.220619 -0.219171 0.014041 0.220617 0.000004 -0.000003 0.000002 
   824	-35.419673 0.000000 -9.455232 0.000000 0.000000 31.000000 -43.373495 25.034901 32.447754 105.096539 -1.182770 -0.010273 -16.031074 -0.217968 0.025854 0.218106 -0.218214 0.026038 0.218020 0.000245 -0.000184 0.000086 
   825	-35.419673 0.000000 -17.573724 0.000000 0.000000 31.000000 -39.034999 25.202235 28.552473 106.000000 -36.813991 0.000000 -20.000000 -0.213550 0.050257 0.220761 -0.215510 0.049678 0.221201 0.001961 0.000579 -0.000440 
   826	-35.419673 0.000000 -26.116403 0.000000 0.000000 31.000000 -39.925879 34.680289 26.179596 106.000000 -36.814627 0.000000 -20.000000 -0.205911 0.074909 0.226146 -0.218920 0.072562 0.229536 0.013010 0.002348 -0.003391 
   827	-35.419673 0.000000 -30.409263 0.000000 0.000000 31.000000 -48.002825 56.905017 38.619045 106.000000 -36.814632 0.000000 -20.000000 -0.200992 0.086636 0.229641 -0.219262 0.084380 0.234862 0.018270 0.002256 -0.005221 
   828	-35.419673 0.000000 -36.723548 0.000000 0.000000 31.000000 -39.157351 27.967301 13.408057 106.000000 -36.814635 0.000000 -20.000000 -0.192504 0.102971 0.235677 -0.217842 0.101975 0.244098 0.025338 0.000996 -0.008421 
   829	-24.079197 0.000000 -43.320851 0.000000 0.000000 31.000000 -51.451443 57.326939 21.940622 106.000000 -36.814631 0.000000 -20.000000 -0.174185 0.121034 0.274908 -0.196906 0.122553 0.288762 0.022721 -0.001519 -0.013854 
   830	-16.078192 0.000000 -43.320851 0.000000 0.000000 31.000000 -58.496497 32.417096 11.814912 106.000000 -36.814626 0.000000 -20.000000 -0.165555 0.121150 0.297616 -0.181810 0.122309 0.310466 0.016255 -0.001159 -0.012850 
   831	-8.458183 0.000000 -43.320851 0.000000 0.000000 31.000000 -65.663206 37.734372 15.617422 106.000000 -36.814561 0.000000 -20.000000 -0.154571 0.121162 0.317879 -0.165583 0.122008 0.328801 0.011011 -0.000846 -0.010922 
   832	0.112316 0.000000 -43.320851 0.000000 0.000000 31.000000 -73.713785 31.477699 14.797615 106.000000 -36.813791 0.000000 -20.000000 -0.139124 0.121163 0.338726 -0.145434 0.121706 0.346764 0.006310 -0.000543 -0.008038 
   833	5.088166 0.000000 -43.320851 0.000000 0.000000 31.000000 -78.228433 29.470719 15.042183 106.000000 -36.814551 0.000000 -20.000000 -0.128840 0.121163 0.349640 -0.133028 0.121555 0.355826 0.004187 -0.000392 -0.006186 
   834	19.207228 0.000000 -43.320851 0.000000 0.000000 31.000000 -90.723074 27.955199 17.660580 106.000000 -36.802759 0.000000 -20.000000 -0.094877 0.121163 0.375388 -0.095260 0.121213 0.376300 0.000383 -0.000050 -0.000911 
   835	24.861275 0.000000 -43.320851 0.000000 0.000000 31.000000 -95.000000 25.659190 17.774954 106.000000 -37.294074 -0.010697 -19.889056 -0.079587 0.121163 0.383272 -0.081034 0.121449 0.381789 0.001447 -0.000286 0.001483 
   836	14.015830 0.000000 -43.320851 0.000000 0.000000 31.000000 -87.939828 25.576302 19.714526 106.000000 21.383957 -37.083341 -20.000000 -0.102963 0.121163 0.370402 -0.102970 0.121166 0.370410 0.000007 -0.000002 -0.000008 
   837	3.698997 0.000000 -43.320851 0.000000 0.000000 31.000000 -79.875969 43.257893 21.854497 106.000000 -36.814547 0.000000 -20.000000 -0.127408 0.121163 0.351024 -0.131345 0.121536 0.356958 0.003937 -0.000373 -0.005934 
   838	0.652653 0.000000 -43.320851 0.000000 0.000000 31.000000 -76.163545 25.883103 12.987932 106.000000 -36.814530 0.000000 -20.000000 -0.133912 0.121161 0.344500 -0.139067 0.121624 0.351586 0.005155 -0.000463 -0.007086 
   839	-8.938198 0.000000 -43.320851 0.000000 0.000000 31.000000 -67.344334 28.524449 12.057082 106.000000 -36.813331 0.000000 -20.000000 -0.152026 0.121163 0.321805 -0.162093 0.121951 0.332251 0.010067 -0.000788 -0.010446 
   840	-8.938198 0.000000 -33.846268 0.000000 0.000000 31.000000 -64.241719 27.205734 17.149425 106.000000 -36.814349 0.000000 -20.000000 -0.169800 0.100968 0.316894 -0.173691 0.100744 0.320360 0.003891 0.000224 -0.003466 
   841	-8.938198 0.000000 -20.822119 0.000000 0.000000 31.000000 -65.671245 25.428581 23.173384 104.702809 -2.816650 -0.000565 -14.562011 -0.188675 0.065751 0.313774 -0.188679 0.065754 0.313772 0.000004 -0.000003 0.000002 
   842	-8.938198 0.000000 -7.243868 0.000000 0.000000 31.000000 -73.122396 24.821327 37.380929 98.046818 -1.168830 0.000000 -10.869011 -0.199418 0.025333 0.312073 -0.199420 0.025337 0.312071 0.000002 -0.000003 0.000002 
   843	-8.938198 0.000000 -2.208762 0.000000 0.000000 31.000000 -77.011182 24.558038 43.541906 94.807836 -3.809671 -0.000002 -10.547808 -0.200947 0.009932 0.311832 -0.201001 0.010074 0.311746 0.000054 -0.000142 0.000086 
   844	-8.938198 0.000000 1.035407 0.000000 0.000000 31.000000 -79.676626 24.392413 47.417512 94.100079 -1.310134 0.000000 -7.540149 -0.201223 0.000003 0.311788 -0.201224 0.000007 0.311786 0.000001 -0.000004 0.000002 
   845	-8.938198 0.000000 5.697879 0.000000 0.000000 31.000000 -84.363706 24.116228 53.880241 91.762287 -0.901616 0.000000 -5.885245 -0.200642 -0.014395 0.311879 -0.200643 -0.014393 0.311878 0.000000 -0.000002 0.000001 
   846	-8.938198 0.000000 15.903584 0.000000 0.000000 31.000000 -95.000000 23.295550 73.084110 91.154521 -8.855281 -17.384380 6.036402 -0.195388 -0.045292 0.312706 -0.195008 -0.043394 0.311294 -0.000380 -0.001898 0.001412 
   847	-8.938198 0.000000 25.917770 0.000000 0.000000 31.000000 -95.000000 23.158488 76.291361 95.139834 64.580177 -9.664963 4.706320 -0.185029 -0.074306 0.314336 -0.182555 -0.052869 0.300459 -0.002474 -0.021437 0.013878 
   848	-23.483544 0.000000 25.805541 0.000000 0.000000 31.000000 -94.215984 22.999999 80.000000 92.580651 -71.011899 -15.350551 18.520996 -0.199272 -0.079671 0.268270 -0.196564 -0.065650 0.265758 -0.002708 -0.014021 0.002512 
   849	-23.483544 0.000000 20.147106 0.000000 0.000000 31.000000 -93.695318 22.999999 80.000000 90.123177 -9.649186 -0.000005 8.939375 -0.205805 -0.063788 0.265233 -0.205790 -0.063751 0.265213 -0.000015 -0.000036 0.000020 
   850	-23.483544 0.000000 15.916181 0.000000 0.000000 31.000000 -84.604746 23.423882 70.081137 89.958179 -0.601600 -0.000002 -2.510517 -0.209730 -0.051414 0.263499 -0.209730 -0.051412 0.263499 -0.000000 -0.000002 0.000000 
   851	-23.483544 0.000000 11.699663 0.000000 0.000000 31.000000 -77.842894 23.758233 62.257331 91.775670 -1.674467 0.000000 -4.826773 -0.212782 -0.038835 0.262169 -0.212782 -0.038833 0.262167 -0.000000 -0.000003 0.000002 
   852	-33.104201 0.000000 -0.479423 0.000000 0.000000 31.000000 -54.048850 24.567242 43.326521 100.029098 -1.137148 0.000000 -12.071922 -0.219664 -0.001646 0.227864 -0.219666 -0.001643 0.227863 0.000002 -0.000004 0.000001 
   853	-38.600350 0.000000 6.958089 0.000000 0.000000 31.000000 -53.550001 24.299857 49.583330 99.096771 -1.023330 0.000000 -10.330491 -0.218223 -0.018221 0.208466 -0.218224 -0.018219 0.208465 0.000001 -0.000002 0.000001 
   854	-33.862856 0.000000 -1.996045 0.000000 0.000000 31.000000 -50.410230 24.654042 41.295412 101.272624 -1.293886 0.000000 -13.122412 -0.219601 0.002882 0.220206 -0.219602 0.002884 0.220205 0.000002 -0.000002 0.000001 
   855	-21.740185 0.000000 -13.354195 0.000000 0.000000 31.000000 -54.921087 25.136059 30.016218 103.635325 -1.939768 0.000000 -14.722174 -0.212553 0.037706 0.264519 -0.212558 0.037710 0.264516 0.000005 -0.000004 0.000002 
   856	-15.606965 0.000000 -18.665231 0.000000 0.000000 31.000000 -58.878918 25.328514 25.512806 104.698808 -2.528885 0.000000 -14.848232 -0.202962 0.053923 0.287581 -0.202976 0.053933 0.287575 0.000014 -0.000010 0.000006 
   857	-11.604009 0.000000 -22.036793 0.000000 0.000000 31.000000 -61.922458 25.449400 22.994527 104.883198 -1.680883 -0.197494 -16.204665 -0.194731 0.063802 0.301810 -0.194956 0.063935 0.301725 0.000225 -0.000134 0.000086 
   858	-2.526356 0.000000 -31.809662 0.000000 0.000000 31.000000 -69.347381 25.710696 16.569716 106.000000 -3.574506 -0.000005 -19.773620 -0.167232 0.090446 0.331322 -0.167240 0.090448 0.331321 0.000008 -0.000003 0.000001 
   859	12.118652 0.000000 -43.662356 0.000000 0.000000 31.000000 -84.334137 27.077996 15.908823 106.000000 -36.814613 0.000000 -20.000000 -0.113678 0.120047 0.363760 -0.115289 0.120202 0.366712 0.001611 -0.000156 -0.002952 
   860	15.905604 0.000000 -48.803513 0.000000 0.000000 31.000000 -89.634582 31.934719 16.086100 106.000000 -36.814550 0.000000 -20.000000 -0.093389 0.130747 0.367954 -0.096400 0.131499 0.374982 0.003012 -0.000753 -0.007028 
   861	28.874769 0.000000 -41.931955 0.000000 0.000000 31.000000 -18.769411 100.000001 -37.000000 106.000000 37.499993 -43.560780 -19.999999 -0.070030 0.119069 0.388830 -0.073129 0.147436 0.371908 0.003099 -0.028367 0.016922 
   862	21.159183 0.000000 -31.049871 0.000000 0.000000 31.000000 -94.856603 25.481354 22.035008 104.221266 -2.820913 -0.059242 -11.492319 -0.104595 0.093861 0.388560 -0.104600 0.093864 0.388556 0.000005 -0.000003 0.000003 
   863	13.945880 0.000000 -17.256632 0.000000 0.000000 31.000000 -92.670324 25.007206 33.031357 98.059922 -1.737416 0.000000 -9.648505 -0.142276 0.055380 0.379316 -0.142278 0.055383 0.379313 0.000002 -0.000003 0.000002 
   864	8.290926 0.000000 -10.398321 0.000000 0.000000 31.000000 -90.861797 24.760342 38.808010 95.598356 -1.465620 -0.000010 -8.443157 -0.161395 0.035061 0.366944 -0.161395 0.035063 0.366942 0.000001 -0.000002 0.000003 
   865	-2.355007 0.000000 -3.956416 0.000000 0.000000 31.000000 -84.255436 24.549263 43.747243 94.458728 -1.221486 0.000000 -7.995945 -0.187535 0.014166 0.336594 -0.187536 0.014170 0.336591 0.000001 -0.000004 0.000003 
   866	-11.354475 0.000000 7.979724 0.000000 0.000000 31.000000 -85.101163 23.993194 56.759258 91.099297 -0.905760 0.000000 -5.167381 -0.202288 -0.021313 0.306613 -0.202288 -0.021311 0.306613 0.000000 -0.000002 0.000000 
   867	-25.667345 0.000000 16.822203 0.000000 0.000000 31.000000 -81.907188 23.507310 68.128931 90.624714 -0.642915 0.000000 -3.138749 -0.211076 -0.049092 0.259214 -0.211076 -0.049090 0.259212 -0.000000 -0.000002 0.000002 
   868	-37.500443 0.000000 29.104238 0.000000 0.000000 31.000000 -83.730860 22.999999 80.000000 95.038533 64.780337 -1.648295 -13.460968 -0.202586 -0.083135 0.224886 -0.200413 -0.070537 0.223756 -0.002173 -0.012598 0.001130 
   869	-33.458897 0.000000 20.562443 0.000000 0.000000 31.000000 -81.647796 23.112978 77.356301 90.830992 -1.022790 -1.823663 -1.626638 -0.209372 -0.064991 0.228990 -0.209371 -0.064978 0.228987 -0.000001 -0.000013 0.000003 
   870	-21.841705 0.000000 13.016140 0.000000 0.000000 31.000000 -80.054965 23.676195 64.177032 91.225061 -0.794945 0.000000 -4.137284 -0.211697 -0.041905 0.264696 -0.211697 -0.041904 0.264695 -0.000000 -0.000002 0.000001 
   871	-16.960089 0.000000 4.615464 0.000000 0.000000 31.000000 -75.414910 24.166745 52.698143 93.856131 -2.100246 0.000000 -6.255184 -0.211241 -0.017387 0.281869 -0.211254 -0.017159 0.281760 0.000013 -0.000228 0.000109 
   872	-2.659398 0.000000 -5.548031 0.000000 0.000000 31.000000 -81.482835 24.587271 42.857854 95.142474 -1.527324 0.000000 -8.328284 -0.191906 0.014697 0.329118 -0.191907 0.014700 0.329116 0.000001 -0.000002 0.000001 
   873	4.262255 0.000000 -8.557243 0.000000 0.000000 31.000000 -86.685202 24.670067 40.920420 95.140465 -1.412146 0.000000 -8.366630 -0.176940 0.024795 0.350454 -0.176940 0.024798 0.350452 0.000001 -0.000003 0.000002 
   874	16.830300 0.000000 -22.358024 0.000000 0.000000 31.000000 -92.616717 25.122064 30.343691 99.464858 -1.734303 -0.025988 -10.093207 -0.135551 0.064162 0.381589 -0.135553 0.064164 0.381587 0.000001 -0.000002 0.000001 
   875	23.681254 0.000000 -27.641655 0.000000 0.000000 31.000000 -95.000000 25.131837 30.114990 106.000000 37.499685 -15.751288 -0.688703 -0.109773 0.079652 0.392947 -0.110586 0.080306 0.390713 0.000813 -0.000655 0.002235 
   876	23.681254 0.000000 -24.549063 0.000000 0.000000 31.000000 -95.000000 25.103583 30.776147 106.000000 21.370683 -15.697157 -1.479384 -0.108631 0.076278 0.395203 -0.110572 0.077879 0.389978 0.001941 -0.001601 0.005225 
   877	23.681254 0.000000 -19.057021 0.000000 0.000000 31.000000 -95.000000 24.938403 34.641363 106.000000 37.499804 -13.786194 2.226217 -0.114283 0.060736 0.398037 -0.117246 0.064476 0.387700 0.002963 -0.003740 0.010337 
   878	23.681254 0.000000 -6.578468 0.000000 0.000000 31.000000 -95.000000 24.579674 43.035608 105.979164 35.448382 -11.727481 5.916039 -0.122661 0.023476 0.401766 -0.127241 0.035780 0.377636 0.004580 -0.012304 0.024130 
   879	17.592173 0.000000 2.690906 0.000000 0.000000 31.000000 -94.999998 24.231721 51.177811 103.070772 -27.808595 -18.575692 5.009565 -0.139135 -0.007968 0.391362 -0.142227 0.010107 0.364752 0.003093 -0.018075 0.026609 
   880	8.141742 0.000000 2.690906 0.000000 0.000000 31.000000 -95.000000 24.047125 55.497263 97.422301 -26.264419 -18.560824 5.061252 -0.164514 -0.008260 0.367649 -0.164367 -0.000884 0.357976 -0.000148 -0.007376 0.009673 
   881	3.448958 0.000000 2.690906 0.000000 0.000000 31.000000 -95.000000 24.142201 53.272477 86.913076 14.426757 -7.237261 -18.577768 -0.175639 -0.008288 0.354345 -0.178013 -0.000917 0.351572 0.002374 -0.007371 0.002774 
   882	-6.487117 0.000000 2.690906 0.000000 0.000000 31.000000 -86.224932 24.191581 52.116992 91.763283 -0.441884 0.000000 -6.418826 -0.195463 -0.008292 0.323316 -0.195464 -0.008283 0.323310 0.000001 -0.000009 0.000005 
   883	-13.259877 0.000000 2.690906 0.000000 0.000000 31.000000 -78.554638 24.277896 50.097215 93.669650 -0.900920 0.000000 -7.080872 -0.205670 -0.008290 0.300617 -0.205671 -0.008278 0.300610 0.000002 -0.000011 0.000006 
   884	-22.684202 0.000000 2.690906 0.000000 0.000000 31.000000 -68.024173 24.372683 47.879196 96.008861 -1.235411 0.000000 -9.242967 -0.215333 -0.008292 0.267207 -0.215334 -0.008290 0.267206 0.000001 -0.000002 0.000001 
   885	-36.480443 0.000000 2.690906 0.000000 0.000000 31.000000 -52.694299 24.467352 45.663948 99.832443 -1.167426 0.000000 -11.788420 -0.219339 -0.008291 0.216446 -0.219340 -0.008289 0.216445 0.000001 -0.000002 0.000001 
   886	-36.480443 0.000000 -6.903317 0.000000 0.000000 31.000000 -44.070444 24.908359 35.344386 104.067146 -1.695352 0.000000 -15.660589 -0.218569 0.018047 0.213328 -0.218572 0.018049 0.213327 0.000003 -0.000002 0.000001 
   887	-36.480443 0.000000 -16.410948 0.000000 0.000000 31.000000 -38.306571 25.368675 29.685654 106.000000 -36.814608 0.000000 -20.000000 -0.214227 0.046782 0.216327 -0.215496 0.046387 0.216583 0.001268 0.000395 -0.000256 
   888	-36.480443 0.000000 -20.116052 0.000000 0.000000 31.000000 -50.221733 50.766099 46.423715 106.000000 -36.814631 0.000000 -20.000000 -0.211501 0.057720 0.218329 -0.217642 0.056117 0.219646 0.006141 0.001603 -0.001317 
   889	-36.480443 0.000000 -38.423757 0.000000 0.000000 31.000000 -39.427682 49.961047 22.205554 106.000000 -36.814566 0.000000 -20.000000 -0.190127 0.107232 0.234133 -0.218222 0.106780 0.243352 0.028095 0.000452 -0.009219 
   890	-25.757731 0.000000 -49.732960 0.000000 0.000000 31.000000 -76.017260 84.174019 53.847492 106.000000 -36.813920 0.000000 -20.000000 -0.163756 0.133739 0.275887 -0.191709 0.138057 0.294273 0.027954 -0.004318 -0.018386 
   891	-30.396869 0.000000 -35.906362 0.000000 0.000000 31.000000 -49.923010 61.251104 32.312438 106.000000 -36.814626 0.000000 -20.000000 -0.189119 0.106132 0.251391 -0.211564 0.105630 0.260971 0.022445 0.000502 -0.009579 
   892	-24.065504 0.000000 -24.932225 0.000000 0.000000 31.000000 -48.524481 25.978286 21.411745 106.000000 -36.814622 0.000000 -20.000000 -0.201243 0.077243 0.263645 -0.206467 0.076341 0.266069 0.005224 0.000902 -0.002424 
   893	-13.809657 0.000000 -14.492641 0.000000 0.000000 31.000000 -62.113600 25.215096 28.166749 103.203516 -1.712883 0.000000 -13.848217 -0.202796 0.047227 0.293307 -0.202799 0.047230 0.293304 0.000004 -0.000003 0.000002 
   894	-2.232467 0.000000 -10.551139 0.000000 0.000000 31.000000 -77.599663 24.888764 35.802900 98.128195 -1.581526 0.000000 -10.268108 -0.188510 0.033506 0.330680 -0.188512 0.033510 0.330677 0.000002 -0.000004 0.000003 
   895	7.175835 0.000000 -0.586069 0.000000 0.000000 31.000000 -94.999998 24.281415 50.014901 91.919649 -0.996106 -0.437242 -3.930611 -0.171954 0.005002 0.359157 -0.171954 0.005004 0.359156 0.000001 -0.000002 0.000001 
   896	22.036414 0.000000 -12.461272 0.000000 0.000000 31.000000 -95.000000 24.656211 41.244648 104.537501 40.921440 -11.130799 5.575182 -0.128754 0.035857 0.395488 -0.131047 0.042382 0.381535 0.002293 -0.006525 0.013953 
   897	21.609567 0.000000 -1.504177 0.000000 0.000000 31.000000 -95.000000 24.406127 47.096626 105.278668 38.531266 -11.536215 5.851736 -0.127247 0.005290 0.400206 -0.132155 0.022520 0.371207 0.004908 -0.017230 0.028999 
   898	11.535300 0.000000 -1.504177 0.000000 0.000000 31.000000 -95.000000 24.226998 51.288233 99.044933 26.782295 -12.884513 6.397663 -0.155962 0.004688 0.376683 -0.156280 0.011364 0.366630 0.000318 -0.006676 0.010053 
   899	-0.487642 0.000000 -1.504177 0.000000 0.000000 31.000000 -88.985907 24.354204 48.311620 92.405882 -1.392004 0.000000 -6.658915 -0.184291 0.004640 0.342443 -0.184292 0.004644 0.342439 0.000001 -0.000004 0.000003 
   900	-12.432623 0.000000 -1.504177 0.000000 0.000000 31.000000 -75.554019 24.502991 44.829996 95.470279 -1.415495 0.000000 -8.571266 -0.204732 0.004636 0.303343 -0.204733 0.004639 0.303342 0.000001 -0.000003 0.000001 
   901	-18.365718 0.000000 -1.504177 0.000000 0.000000 31.000000 -68.919155 24.563879 43.405223 97.129245 -1.336509 0.000000 -9.430544 -0.211710 0.004634 0.282691 -0.211711 0.004638 0.282689 0.000001 -0.000004 0.000002 
   902	-29.075970 0.000000 -1.504177 0.000000 0.000000 31.000000 -56.973742 24.647954 41.437862 99.866805 -1.338549 0.000000 -11.939747 -0.218832 0.004635 0.243734 -0.218833 0.004636 0.243732 0.000001 -0.000002 0.000001 
   903	-29.075970 0.000000 11.452865 0.000000 0.000000 31.000000 -68.451727 23.972722 57.238293 94.565098 -1.344260 0.000000 -6.564917 -0.216620 -0.031950 0.241476 -0.216622 -0.031902 0.241458 0.000002 -0.000049 0.000019 
   904	-29.075970 0.000000 21.679515 0.000000 0.000000 31.000000 -85.097347 23.145997 76.583667 90.021190 -0.130590 -1.783867 -1.331447 -0.209284 -0.062206 0.245430 -0.209284 -0.062205 0.245429 -0.000000 -0.000002 0.000000 
