,Unnamed: 0,I1,I2,I3,O1,O2,O3,O4,O5,O6,O7,FX,FY,FZ,E1,E2,E3,I4,I5,I6,I7,I8,I9
701,780,-3.065983,23.238056,32,-88.259763,24.031620999999998,55.860057999999995,95.934123,-0.9542940000000001,0.0,-6.306815,-0.176842,-0.019398,0.32105500000000003,1e-06,5e-06,3e-06,9,150,578,10,154,651.0
702,781,5.006316,-17.196896,32,-88.259763,24.031620999999998,55.860057999999995,95.934123,-0.9542940000000001,0.0,-6.306815,-0.176842,-0.019398,0.32105500000000003,1e-06,5e-06,3e-06,190,180,666,194,186,714.0
703,783,-9.878278,-24.770709,32,-88.259763,24.031620999999998,55.860057999999995,95.934123,-0.9542940000000001,0.0,-6.306815,-0.176842,-0.019398,0.32105500000000003,1e-06,5e-06,3e-06,228,120,660,229,118,688.0
704,784,-10.026699,29.044075,33,-73.15592600000001,26.384269,36.006044,106.0,-36.814631,0.0,-20.0,-0.15657000000000001,0.044801,0.320864,0.0014880000000000002,0.000667,0.001486,137,126,934,136,125,678.0
705,785,-6.533601,22.494594,33,-73.15592600000001,26.384269,36.006044,106.0,-36.814631,0.0,-20.0,-0.15657000000000001,0.044801,0.320864,0.0014880000000000002,0.000667,0.001486,157,140,941,157,135,673.0
706,786,-13.361768,24.970674,33,-73.15592600000001,26.384269,36.006044,106.0,-36.814631,0.0,-20.0,-0.15657000000000001,0.044801,0.320864,0.0014880000000000002,0.000667,0.001486,152,117,929,151,117,674.0
707,788,8.302695,0.732763,34,-95.0,23.979178,57.087224,94.11271500000001,0.444587,-8.149968,1.25569,-0.172773,-0.010916,0.34874099999999997,0.0,2e-06,2e-06,136,133,651,137,133,672.0
708,789,8.475980999999999,-23.891388,34,-95.0,23.979178,57.087224,94.11271500000001,0.444587,-8.149968,1.25569,-0.172773,-0.010916,0.34874099999999997,0.0,2e-06,2e-06,242,135,737,242,138,766.0
709,790,-0.9163879999999999,-2.192303,34,-95.0,23.979178,57.087224,94.11271500000001,0.444587,-8.149968,1.25569,-0.172773,-0.010916,0.34874099999999997,0.0,2e-06,2e-06,149,99,640,151,97,669.0
710,791,-11.869568,-26.612629,34,-95.0,23.979178,57.087224,94.11271500000001,0.444587,-8.149968,1.25569,-0.172773,-0.010916,0.34874099999999997,0.0,2e-06,2e-06,254,51,846,258,43,905.0
711,792,0.605176,26.465161,35,-78.653876,25.054454999999997,31.925744,106.0,-1.929371,-1e-06,-17.200545,-0.15029700000000001,0.044701,0.338642,2.5e-05,1.8e-05,8e-06,154,123,1013,153,122,695.0
712,794,-17.922743,27.941148,35,-78.653876,25.054454999999997,31.925744,106.0,-1.929371,-1e-06,-17.200545,-0.15029700000000001,0.044701,0.338642,2.5e-05,1.8e-05,8e-06,150,44,1131,150,64,747.0
713,795,-15.526954000000002,-9.664822000000001,35,-78.653876,25.054454999999997,31.925744,106.0,-1.929371,-1e-06,-17.200545,-0.15029700000000001,0.044701,0.338642,2.5e-05,1.8e-05,8e-06,313,45,435,315,61,205.0
714,796,4.610911,-1.840438,36,-93.067695,23.82948,60.590157,98.5584,-0.9308350000000001,0.0,-5.96898,-0.157755,-0.029525,0.323065,5e-06,1.8e-05,9e-06,97,174,876,102,186,1043.0
715,797,-8.33607,-17.840228,36,-93.067695,23.82948,60.590157,98.5584,-0.9308350000000001,0.0,-5.96898,-0.157755,-0.029525,0.323065,5e-06,1.8e-05,9e-06,165,130,768,166,132,873.0
716,798,-17.99654,-0.21604600000000002,36,-93.067695,23.82948,60.590157,98.5584,-0.9308350000000001,0.0,-5.96898,-0.157755,-0.029525,0.323065,5e-06,1.8e-05,9e-06,93,92,845,94,87,969.0
717,799,-11.019059,-29.535111999999998,36,-93.067695,23.82948,60.590157,98.5584,-0.9308350000000001,0.0,-5.96898,-0.157755,-0.029525,0.323065,5e-06,1.8e-05,9e-06,220,119,811,220,116,925.0
718,801,9.265444,-23.422836,37,-95.0,23.620122,65.489132,102.181951,-16.650557,-17.998783,5.613428,-0.152869,-0.033871,0.333256,0.000199,0.003153,0.002872,175,169,807,177,183,1009.0
719,802,-18.531063,-13.536143,37,-95.0,23.620122,65.489132,102.181951,-16.650557,-17.998783,5.613428,-0.152869,-0.033871,0.333256,0.000199,0.003153,0.002872,136,72,807,139,60,998.0
720,803,-4.950833,-20.938722,37,-95.0,23.620122,65.489132,102.181951,-16.650557,-17.998783,5.613428,-0.152869,-0.033871,0.333256,0.000199,0.003153,0.002872,168,115,762,168,114,928.0
721,804,-7.6452789999999995,25.523769,38,-76.86930600000001,24.849292000000002,38.193296999999994,106.0,-36.814589,0.0,-20.0,-0.142904,0.039748,0.32377,0.004693999999999999,0.002501,0.0052770000000000004,150,134,1247,149,130,851.0
722,805,-15.634367999999998,17.507074,38,-76.86930600000001,24.849292000000002,38.193296999999994,106.0,-36.814589,0.0,-20.0,-0.142904,0.039748,0.32377,0.004693999999999999,0.002501,0.0052770000000000004,181,106,1233,180,109,857.0
723,806,-18.397154,26.465863,38,-76.86930600000001,24.849292000000002,38.193296999999994,106.0,-36.814589,0.0,-20.0,-0.142904,0.039748,0.32377,0.004693999999999999,0.002501,0.0052770000000000004,149,92,1273,147,99,856.0
724,807,-18.855043,14.675748,38,-76.86930600000001,24.849292000000002,38.193296999999994,106.0,-36.814589,0.0,-20.0,-0.142904,0.039748,0.32377,0.004693999999999999,0.002501,0.0052770000000000004,193,88,1310,193,95,882.0
725,809,-8.439828,-29.657069,39,-95.0,23.739565,62.694164,101.56792,-1.174619,-1.430721,-3.8689419999999997,-0.145429,-0.033416,0.323233,2e-06,9e-06,4e-06,202,133,918,203,136,1204.0
726,810,-18.113526999999998,-1.596924,39,-95.0,23.739565,62.694164,101.56792,-1.174619,-1.430721,-3.8689419999999997,-0.145429,-0.033416,0.323233,2e-06,9e-06,4e-06,81,97,1017,82,92,1346.0
727,811,-18.213294,-26.322511,39,-95.0,23.739565,62.694164,101.56792,-1.174619,-1.430721,-3.8689419999999997,-0.145429,-0.033416,0.323233,2e-06,9e-06,4e-06,188,99,907,187,91,1214.0
728,813,-7.148694,-24.105782,40,-95.0,23.555089000000002,67.01091,105.850676,-4.889588,-16.894645999999998,6.219434,-0.140968,-0.035375,0.324182,3.5e-05,0.00025,0.000212,168,136,923,169,142,1354.0
729,815,-15.261851,-21.657097,40,-95.0,23.555089000000002,67.01091,105.850676,-4.889588,-16.894645999999998,6.219434,-0.140968,-0.035375,0.324182,3.5e-05,0.00025,0.000212,158,107,925,157,104,1301.0
730,817,9.552203,-27.830809000000002,41,-95.0,23.753683,62.363812,105.72914899999999,-38.176977,-19.649037,3.91839,-0.13680599999999998,-0.037692,0.351088,0.002353,0.014518999999999999,0.014396,175,122,938,174,125,1426.0
731,818,-14.455294,-2.399635,41,-95.0,23.753683,62.363812,105.72914899999999,-38.176977,-19.649037,3.91839,-0.13680599999999998,-0.037692,0.351088,0.002353,0.014518999999999999,0.014396,55,41,1314,63,16,1493.0
733,820,-1.026454,26.508819,36,-74.419782,24.842751999999997,36.87959,106.0,-20.732709,0.0,-20.0,-0.154997,0.033122000000000006,0.321198,1e-06,0.0,1e-06,120,165,1013,123,156,811.0
734,821,-12.25855,6.862553999999999,36,-74.419782,24.842751999999997,36.87959,106.0,-20.732709,0.0,-20.0,-0.154997,0.033122000000000006,0.321198,1e-06,0.0,1e-06,203,120,951,203,119,803.0
735,822,-19.354935,19.322579,36,-74.419782,24.842751999999997,36.87959,106.0,-20.732709,0.0,-20.0,-0.154997,0.033122000000000006,0.321198,1e-06,0.0,1e-06,155,88,952,155,94,784.0
736,824,-5.729891,-1.7065139999999999,36,-85.170404,24.216476,51.534459000000005,100.765732,-1.0763049999999998,-2e-06,-8.350645,-0.164604,-0.010859,0.321332,1e-06,3e-06,2e-06,145,136,781,146,137,807.0
737,825,0.40724299999999997,-10.971217999999999,36,-85.170404,24.216476,51.534459000000005,100.765732,-1.0763049999999998,-2e-06,-8.350645,-0.164604,-0.010859,0.321332,1e-06,3e-06,2e-06,178,162,816,181,165,857.0
738,826,-11.278509,18.869581,36,-85.170404,24.216476,51.534459000000005,100.765732,-1.0763049999999998,-2e-06,-8.350645,-0.164604,-0.010859,0.321332,1e-06,3e-06,2e-06,47,118,990,48,120,1046.0
739,827,-18.851132999999997,-13.476496,36,-85.170404,24.216476,51.534459000000005,100.765732,-1.0763049999999998,-2e-06,-8.350645,-0.164604,-0.010859,0.321332,1e-06,3e-06,2e-06,191,87,808,192,84,852.0
740,828,2.909398,14.438014,36,-93.264235,23.974601,57.194331000000005,96.148049,-1.4926549999999998,0.0,-6.076655000000001,-0.16380699999999998,-0.019638,0.333915,4e-06,1.9e-05,1.1e-05,46,147,937,48,150,1000.0
741,829,4.431222,-18.665373000000002,36,-93.264235,23.974601,57.194331000000005,96.148049,-1.4926549999999998,0.0,-6.076655000000001,-0.16380699999999998,-0.019638,0.333915,4e-06,1.9e-05,1.1e-05,193,152,755,195,156,804.0
742,830,-15.228231,-4.902164,36,-93.264235,23.974601,57.194331000000005,96.148049,-1.4926549999999998,0.0,-6.076655000000001,-0.16380699999999998,-0.019638,0.333915,4e-06,1.9e-05,1.1e-05,137,77,750,140,72,801.0
743,831,-3.688155,-21.585782000000002,36,-93.264235,23.974601,57.194331000000005,96.148049,-1.4926549999999998,0.0,-6.076655000000001,-0.16380699999999998,-0.019638,0.333915,4e-06,1.9e-05,1.1e-05,207,117,750,208,117,802.0
744,832,-2.9462200000000003,-6.822273,36,-95.0,23.594823,66.081119,102.20615500000001,-24.204420000000002,-18.685565,5.072056,-0.15291400000000002,-0.03808,0.333938,0.00035800000000000003,0.0058460000000000005,0.005219,100,123,785,99,125,984.0
745,833,-0.383092,-28.583999,36,-95.0,23.594823,66.081119,102.20615500000001,-24.204420000000002,-18.685565,5.072056,-0.15291400000000002,-0.03808,0.333938,0.00035800000000000003,0.0058460000000000005,0.005219,191,133,714,191,136,959.0
746,834,-8.114955,0.135234,36,-95.0,23.594823,66.081119,102.20615500000001,-24.204420000000002,-18.685565,5.072056,-0.15291400000000002,-0.03808,0.333938,0.00035800000000000003,0.0058460000000000005,0.005219,66,105,868,66,102,1135.0
747,835,-4.846298,-29.371306,36,-95.0,23.594823,66.081119,102.20615500000001,-24.204420000000002,-18.685565,5.072056,-0.15291400000000002,-0.03808,0.333938,0.00035800000000000003,0.0058460000000000005,0.005219,194,117,747,194,116,935.0
748,837,-12.885461,-29.486734000000002,36,-95.0,23.538514000000003,67.39875500000001,102.418603,0.93573,-13.255447,4.322474,-0.151437,-0.0378,0.321955,0.0,1e-06,1e-06,196,118,786,195,115,1018.0
749,839,-18.111949,-23.406747,36,-95.0,23.538514000000003,67.39875500000001,102.418603,0.93573,-13.255447,4.322474,-0.151437,-0.0378,0.321955,0.0,1e-06,1e-06,168,97,785,168,91,1024.0
750,840,7.348486,0.28832800000000003,36,-95.0,23.729953,62.91908000000001,100.000796,-21.698426,-18.381781,5.297128,-0.159253,-0.029588999999999997,0.344783,0.000131,0.006312,0.006342,91,136,793,92,139,863.0
751,841,6.775894999999999,-19.234641,36,-95.0,23.729953,62.91908000000001,100.000796,-21.698426,-18.381781,5.297128,-0.159253,-0.029588999999999997,0.344783,0.000131,0.006312,0.006342,172,134,716,173,138,812.0
752,843,-4.325359,-17.767978,36,-95.0,23.729953,62.91908000000001,100.000796,-21.698426,-18.381781,5.297128,-0.159253,-0.029588999999999997,0.344783,0.000131,0.006312,0.006342,164,92,720,166,87,812.0
753,845,8.974250999999999,-24.303055,36,-95.0,23.661245,64.526844,102.158045,47.036685999999996,-11.102958000000001,5.763076,-0.15193199999999998,-0.039409,0.34357600000000005,0.000742,0.011184999999999999,0.010523999999999999,167,143,731,167,150,961.0
754,847,-6.898994,-29.376896000000002,36,-95.0,23.661245,64.526844,102.158045,47.036685999999996,-11.102958000000001,5.763076,-0.15193199999999998,-0.039409,0.34357600000000005,0.000742,0.011184999999999999,0.010523999999999999,190,89,749,189,78,978.0
755,849,8.502975,-27.710015000000002,36,-95.0,23.676809,64.16265200000001,104.39530699999999,-35.252679,-19.491863000000002,4.161297,-0.142347,-0.047241000000000005,0.351112,0.0023510000000000002,0.019497,0.018344,156,121,763,155,122,1292.0
756,851,4.969807,-29.70802,36,-95.0,23.676809,64.16265200000001,104.39530699999999,-35.252679,-19.491863000000002,4.161297,-0.142347,-0.047241000000000005,0.351112,0.0023510000000000002,0.019497,0.018344,165,109,762,164,105,1307.0
757,852,1.0342930000000001,3.518639,36,-88.01783,24.220578,51.438461,98.273494,-1.7792459999999999,0.0,-7.6770179999999995,-0.166486,-0.007932999999999999,0.331181,2e-06,5e-06,3e-06,129,141,742,131,143,754.0
758,853,5.908437999999999,-20.386698000000003,36,-88.01783,24.220578,51.438461,98.273494,-1.7792459999999999,0.0,-7.6770179999999995,-0.166486,-0.007932999999999999,0.331181,2e-06,5e-06,3e-06,229,166,845,232,169,885.0
759,854,-7.651514,15.402488,36,-88.01783,24.220578,51.438461,98.273494,-1.7792459999999999,0.0,-7.6770179999999995,-0.166486,-0.007932999999999999,0.331181,2e-06,5e-06,3e-06,73,110,847,74,110,869.0
760,855,-14.37294,-13.076271,36,-88.01783,24.220578,51.438461,98.273494,-1.7792459999999999,0.0,-7.6770179999999995,-0.166486,-0.007932999999999999,0.331181,2e-06,5e-06,3e-06,195,82,775,197,79,800.0
761,856,5.709186,14.752360999999999,36,-88.159949,24.387675,47.528394,97.487612,-1.6340940000000002,0.0,-7.958391000000001,-0.16733599999999998,0.00403,0.340983,1e-06,2e-06,2e-06,104,141,797,106,140,764.0
762,857,5.061634,-15.164071,36,-88.159949,24.387675,47.528394,97.487612,-1.6340940000000002,0.0,-7.958391000000001,-0.16733599999999998,0.00403,0.340983,1e-06,2e-06,2e-06,233,140,813,235,140,829.0
763,858,-19.792534,17.152665,36,-88.159949,24.387675,47.528394,97.487612,-1.6340940000000002,0.0,-7.958391000000001,-0.16733599999999998,0.00403,0.340983,1e-06,2e-06,2e-06,89,29,950,96,34,899.0
764,859,-8.697797999999999,1.562945,36,-88.159949,24.387675,47.528394,97.487612,-1.6340940000000002,0.0,-7.958391000000001,-0.16733599999999998,0.00403,0.340983,1e-06,2e-06,2e-06,155,77,748,158,78,743.0
765,860,6.167496,27.783036,36,-79.761706,25.026193,32.587078000000005,106.0,-1.902089,0.0,-16.688294,-0.147956,0.043328,0.340719,9e-06,7.000000000000001e-06,3e-06,146,142,1073,145,136,737.0
766,862,-11.678039,27.118375,36,-79.761706,25.026193,32.587078000000005,106.0,-1.902089,0.0,-16.688294,-0.147956,0.043328,0.340719,9e-06,7.000000000000001e-06,3e-06,152,67,1121,152,81,758.0
767,863,-15.760316,18.894735,36,-79.761706,25.026193,32.587078000000005,106.0,-1.902089,0.0,-16.688294,-0.147956,0.043328,0.340719,9e-06,7.000000000000001e-06,3e-06,181,48,1187,182,66,784.0
768,865,9.385251,-29.152590999999997,37,-95.0,23.628809,65.285863,103.409548,-19.401834,-18.250541000000002,5.428846,-0.147803,-0.040031,0.338987,0.000883,0.009558,0.008708,183,154,785,183,167,1107.0
769,866,-12.625425,6.855638000000001,37,-95.0,23.628809,65.285863,103.409548,-19.401834,-18.250541000000002,5.428846,-0.147803,-0.040031,0.338987,0.000883,0.009558,0.008708,18,76,1053,18,63,1479.0
770,867,-4.8734980000000006,-29.423309999999997,37,-95.0,23.628809,65.285863,103.409548,-19.401834,-18.250541000000002,5.428846,-0.147803,-0.040031,0.338987,0.000883,0.009558,0.008708,186,106,781,185,101,1067.0
771,868,0.986984,23.075178,37,-81.809759,24.426306,46.640149,102.811464,-1.978177,-0.008124,-10.328246,-0.162724,0.000773,0.322167,8.4e-05,0.000162,8.8e-05,54,170,1076,58,170,1073.0
772,869,0.345348,-27.179499,37,-81.809759,24.426306,46.640149,102.811464,-1.978177,-0.008124,-10.328246,-0.162724,0.000773,0.322167,8.4e-05,0.000162,8.8e-05,287,171,1215,291,171,1249.0
773,870,-17.28799,15.445803,37,-81.809759,24.426306,46.640149,102.811464,-1.978177,-0.008124,-10.328246,-0.162724,0.000773,0.322167,8.4e-05,0.000162,8.8e-05,93,90,913,94,92,907.0
774,871,-14.204951000000001,0.5496979999999999,37,-81.809759,24.426306,46.640149,102.811464,-1.978177,-0.008124,-10.328246,-0.162724,0.000773,0.322167,8.4e-05,0.000162,8.8e-05,153,102,824,154,102,816.0
775,872,3.5609230000000003,15.527857999999998,37,-80.474198,24.460979000000002,45.813071,103.974453,-1.27573,0.0,-10.326678999999999,-0.162188,0.002188,0.319669,2e-06,4e-06,2e-06,93,185,1002,99,183,971.0
776,873,7.911169,-26.697446999999997,37,-80.474198,24.460979000000002,45.813071,103.974453,-1.27573,0.0,-10.326678999999999,-0.162188,0.002188,0.319669,2e-06,4e-06,2e-06,286,213,1355,297,217,1418.0
777,874,-15.062736,23.845579999999998,37,-80.474198,24.460979000000002,45.813071,103.974453,-1.27573,0.0,-10.326678999999999,-0.162188,0.002188,0.319669,2e-06,4e-06,2e-06,55,106,1052,56,111,1034.0
778,875,-13.549976999999998,-19.132323,37,-80.474198,24.460979000000002,45.813071,103.974453,-1.27573,0.0,-10.326678999999999,-0.162188,0.002188,0.319669,2e-06,4e-06,2e-06,249,114,999,250,112,993.0
779,876,7.367916,16.713820000000002,37,-91.72582299999999,24.027784,55.949852,97.84438399999999,-1.354209,0.0,-6.504221,-0.161106,-0.017931,0.33165500000000003,1e-06,2e-06,1e-06,35,173,1102,39,178,1180.0
780,877,6.243668,-21.626299,37,-91.72582299999999,24.027784,55.949852,97.84438399999999,-1.354209,0.0,-6.504221,-0.161106,-0.017931,0.33165500000000003,1e-06,2e-06,1e-06,209,165,845,213,172,928.0
781,878,-13.065014,23.432474,37,-91.72582299999999,24.027784,55.949852,97.84438399999999,-1.354209,0.0,-6.504221,-0.161106,-0.017931,0.33165500000000003,1e-06,2e-06,1e-06,9,84,585,9,87,685.0
782,879,-12.089354,-13.63212,37,-91.72582299999999,24.027784,55.949852,97.84438399999999,-1.354209,0.0,-6.504221,-0.161106,-0.017931,0.33165500000000003,1e-06,2e-06,1e-06,174,92,786,175,88,859.0
783,880,6.877460000000001,5.322498,37,-81.40645,24.402241,47.229912,103.009796,-3.470912,-0.024081,-10.717832000000001,-0.162221,-0.000977,0.319662,0.00010800000000000001,0.00018999999999999998,0.000103,129,198,966,138,198,960.0
784,881,4.521259,-18.414629,37,-81.40645,24.402241,47.229912,103.009796,-3.470912,-0.024081,-10.717832000000001,-0.162221,-0.000977,0.319662,0.00010800000000000001,0.00018999999999999998,0.000103,234,193,1052,242,195,1077.0
785,882,-18.300697,23.415969,37,-81.40645,24.402241,47.229912,103.009796,-3.470912,-0.024081,-10.717832000000001,-0.162221,-0.000977,0.319662,0.00010800000000000001,0.00018999999999999998,0.000103,48,92,1104,49,97,1082.0
786,883,-18.227856,-29.523184000000004,37,-81.40645,24.402241,47.229912,103.009796,-3.470912,-0.024081,-10.717832000000001,-0.162221,-0.000977,0.319662,0.00010800000000000001,0.00018999999999999998,0.000103,298,99,1226,298,88,1249.0
787,884,-1.102169,20.226939,37,-85.95308299999999,24.385928,47.569275,99.961979,-1.387602,0.0,-8.638931,-0.164164,0.001467,0.333414,0.0,2e-06,1e-06,72,132,932,73,132,894.0
788,885,-0.184194,1.199243,37,-85.95308299999999,24.385928,47.569275,99.961979,-1.387602,0.0,-8.638931,-0.164164,0.001467,0.333414,0.0,2e-06,1e-06,152,136,759,153,136,750.0
789,886,-10.214717,19.163470999999998,37,-85.95308299999999,24.385928,47.569275,99.961979,-1.387602,0.0,-8.638931,-0.164164,0.001467,0.333414,0.0,2e-06,1e-06,77,94,917,78,96,896.0
790,887,-6.031868,-26.179578,37,-85.95308299999999,24.385928,47.569275,99.961979,-1.387602,0.0,-8.638931,-0.164164,0.001467,0.333414,0.0,2e-06,1e-06,284,112,1057,286,109,1077.0
791,888,7.1287009999999995,16.120396,37,-82.393879,24.781816,38.305492,103.27914799999999,-1.073391,0.0,-11.022755,-0.157637,0.026897000000000004,0.340804,3e-06,4e-06,2e-06,151,146,841,152,142,762.0
792,889,2.3024709999999997,-5.730167,37,-82.393879,24.781816,38.305492,103.27914799999999,-1.073391,0.0,-11.022755,-0.157637,0.026897000000000004,0.340804,3e-06,4e-06,2e-06,247,130,963,248,128,904.0
793,890,-8.632371000000001,29.539434000000004,37,-82.393879,24.781816,38.305492,103.27914799999999,-1.073391,0.0,-11.022755,-0.157637,0.026897000000000004,0.340804,3e-06,4e-06,2e-06,92,79,958,93,88,835.0
794,891,-2.061886,-1.233501,37,-82.393879,24.781816,38.305492,103.27914799999999,-1.073391,0.0,-11.022755,-0.157637,0.026897000000000004,0.340804,3e-06,4e-06,2e-06,225,107,910,226,109,835.0
795,892,5.196905999999999,18.720671,37,-83.784242,24.795274,37.990581,102.580975,-1.513427,0.0,-10.747328999999999,-0.156176,0.029232,0.345623,3e-06,4e-06,3e-06,149,124,867,149,123,752.0
796,894,2.799704,24.665147,37,-83.784242,24.795274,37.990581,102.580975,-1.513427,0.0,-10.747328999999999,-0.156176,0.029232,0.345623,3e-06,4e-06,3e-06,122,117,870,122,117,774.0
797,895,-12.154616,-5.644145,37,-83.784242,24.795274,37.990581,102.580975,-1.513427,0.0,-10.747328999999999,-0.156176,0.029232,0.345623,3e-06,4e-06,3e-06,253,46,1120,259,58,986.0
798,896,1.266897,6.264553,37,-95.0,23.631528,65.22223000000001,101.755117,6.437707,-15.591142999999999,6.607169,-0.15432200000000001,-0.031807,0.333083,0.000102,0.001888,0.001739,51,142,958,52,147,1152.0
799,897,6.799205000000001,-29.954877000000003,37,-95.0,23.631528,65.22223000000001,101.755117,6.437707,-15.591142999999999,6.607169,-0.15432200000000001,-0.031807,0.333083,0.000102,0.001888,0.001739,212,160,840,214,172,1012.0
800,899,-4.686163,-29.585072999999998,37,-95.0,23.631528,65.22223000000001,101.755117,6.437707,-15.591142999999999,6.607169,-0.15432200000000001,-0.031807,0.333083,0.000102,0.001888,0.001739,211,119,808,212,119,959.0
801,900,8.900646,-11.38454,37,-95.0,23.627314000000002,65.320849,103.87155,41.739521999999994,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010131999999999999,105,148,827,105,158,1224.0
802,901,6.701967999999999,-23.88194,37,-95.0,23.627314000000002,65.320849,103.87155,41.739521999999994,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010131999999999999,154,143,774,154,151,1123.0
803,902,-17.837588,-7.458653,37,-95.0,23.627314000000002,65.320849,103.87155,41.739521999999994,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010131999999999999,81,60,935,84,39,1425.0
804,903,-13.205781,-23.674454,37,-95.0,23.627314000000002,65.320849,103.87155,41.739521999999994,-11.6626,6.074227,-0.145946,-0.041812,0.340046,0.001149,0.011162,0.010131999999999999,152,75,798,152,59,1180.0
805,905,-1.3615899999999999,-28.852829999999997,37,-95.0,23.594307999999998,66.093183,104.677199,-3.970632,-16.757748,6.282907,-0.14334000000000002,-0.043976999999999995,0.337186,0.001326,0.011244,0.009902,169,123,786,169,125,1185.0
806,906,-19.823169,4.288869,37,-95.0,23.594307999999998,66.093183,104.677199,-3.970632,-16.757748,6.282907,-0.14334000000000002,-0.043976999999999995,0.337186,0.001326,0.011244,0.009902,15,55,928,18,32,1567.0
807,907,-12.503366999999999,-27.76466,37,-95.0,23.594307999999998,66.093183,104.677199,-3.970632,-16.757748,6.282907,-0.14334000000000002,-0.043976999999999995,0.337186,0.001326,0.011244,0.009902,164,86,790,163,73,1245.0
808,909,6.316424,-28.334616999999998,38,-95.0,23.660080999999998,64.55409499999999,105.068615,-38.84427,-19.738301999999997,3.8153019999999995,-0.140619,-0.04324,0.344589,0.0019329999999999998,0.014381999999999999,0.013307,166,129,808,166,133,1303.0
809,910,-1.636401,-1.265939,38,-95.0,23.660080999999998,64.55409499999999,105.068615,-38.84427,-19.738301999999997,3.8153019999999995,-0.140619,-0.04324,0.344589,0.0019329999999999998,0.014381999999999999,0.013307,46,103,1068,45,97,1691.0
810,911,-18.677716,-28.056259000000004,38,-95.0,23.660080999999998,64.55409499999999,105.068615,-38.84427,-19.738301999999997,3.8153019999999995,-0.140619,-0.04324,0.344589,0.0019329999999999998,0.014381999999999999,0.013307,161,51,893,162,19,1561.0
811,912,8.553719000000001,25.775179,38,-89.847587,24.537024,44.033614,98.141343,-1.556838,0.0,-8.377241,-0.158398,0.015969,0.353352,2e-06,4e-06,3e-06,82,122,1010,83,120,932.0
812,913,9.598465,-11.172537,38,-89.847587,24.537024,44.033614,98.141343,-1.556838,0.0,-8.377241,-0.158398,0.015969,0.353352,2e-06,4e-06,3e-06,246,126,1050,247,126,978.0
813,914,-16.404856,22.943422,38,-89.847587,24.537024,44.033614,98.141343,-1.556838,0.0,-8.377241,-0.158398,0.015969,0.353352,2e-06,4e-06,3e-06,92,11,862,102,22,1064.0
814,915,-4.036121,-0.744848,38,-89.847587,24.537024,44.033614,98.141343,-1.556838,0.0,-8.377241,-0.158398,0.015969,0.353352,2e-06,4e-06,3e-06,194,63,978,199,68,901.0
815,916,3.451103,13.080456,38,-84.033874,24.275841,50.145303000000006,102.883112,-1.23938,0.0,-9.18055,-0.15892,-0.007973000000000001,0.320694,2e-06,3e-06,2e-06,80,182,1075,86,185,1101.0
816,917,-3.1343919999999996,-23.62499,38,-84.033874,24.275841,50.145303000000006,102.883112,-1.23938,0.0,-9.18055,-0.15892,-0.007973000000000001,0.320694,2e-06,3e-06,2e-06,243,158,1030,247,160,1105.0
817,918,-13.406475,28.573649,38,-84.033874,24.275841,50.145303000000006,102.883112,-1.23938,0.0,-9.18055,-0.15892,-0.007973000000000001,0.320694,2e-06,3e-06,2e-06,9,112,687,10,120,735.0
818,919,-13.059847,-11.979577,38,-84.033874,24.275841,50.145303000000006,102.883112,-1.23938,0.0,-9.18055,-0.15892,-0.007973000000000001,0.320694,2e-06,3e-06,2e-06,190,114,877,191,113,918.0
819,920,0.32466,25.479584,38,-84.96910799999999,24.368475,47.977684,101.48209399999999,-1.560794,0.0,-9.257841,-0.16087,-0.000769,0.329024,4e-06,7.000000000000001e-06,4e-06,37,151,1170,40,151,1135.0
820,921,-1.642873,-4.176819999999999,38,-84.96910799999999,24.368475,47.977684,101.48209399999999,-1.560794,0.0,-9.257841,-0.16087,-0.000769,0.329024,4e-06,7.000000000000001e-06,4e-06,171,141,854,173,141,836.0
821,922,-7.584573,22.195815,38,-84.96910799999999,24.368475,47.977684,101.48209399999999,-1.560794,0.0,-9.257841,-0.16087,-0.000769,0.329024,4e-06,7.000000000000001e-06,4e-06,56,116,1035,57,118,1041.0
822,923,-14.859542000000001,-4.1827879999999995,38,-84.96910799999999,24.368475,47.977684,101.48209399999999,-1.560794,0.0,-9.257841,-0.16087,-0.000769,0.329024,4e-06,7.000000000000001e-06,4e-06,171,86,865,173,85,866.0
823,924,-0.875798,8.49974,38,-82.990176,24.582423000000002,42.971288,102.628749,-1.313074,0.0,-10.518868,-0.15981800000000002,0.012764,0.33361399999999997,3e-06,4e-06,3e-06,152,129,856,153,128,794.0
824,925,6.886811,1.395861,38,-82.990176,24.582423000000002,42.971288,102.628749,-1.313074,0.0,-10.518868,-0.15981800000000002,0.012764,0.33361399999999997,3e-06,4e-06,3e-06,178,164,900,181,160,836.0
825,926,-9.873327,18.974562,38,-82.990176,24.582423000000002,42.971288,102.628749,-1.313074,0.0,-10.518868,-0.15981800000000002,0.012764,0.33361399999999997,3e-06,4e-06,3e-06,107,97,921,108,100,845.0
